cwe_name,summary,cvss
Vulnerability in Intel(R) Ethernet Controller RDMA driver (15 Sep 2023),"An improper access control vulnerability has been discovered in the Intel(R) Ethernet Controller RDMA driver for Linux. The affected versions are Intel(R) Ethernet Controller RDMA driver for Linux before version 1.9.30.
CVE ID: CVE-2023-25775 (Critical)",4.738509570054817
Vulnerability in Linux kernel (15 Sep 2023),"An out-of-bounds read vulnerability has been discovered in the Linux kernel. The affected versions are Linux kernel before 6.3.4.
CVE ID: CVE-2023-38426 (Critical)",4.63886733221869
Microsoft Edge Security Update (15 Sep 2023),"Microsoft has released Microsoft Edge Stable Channel (Version 109.0.1518.140) to resolve the heap buffer overflow vulnerability in WebP.
CVE ID: CVE-2023-4863",6.570576680824347
Google Released Security Updates for Chrome (15 Sep 2023),Google has released Stable channel 117.0.5938.88 for Mac and Linux and 117.0.5938.88/.89 for Windows.,5.295530803620713
CVE - KB Correlation (15 Sep 2023),List of CVE IDs and corresponding Knowledge Base IDs as released by Microsoft during September 2023.,6.140797410995398
Google Released Security Updates for Chrome (14 Sep 2023),"Google has released Chrome Dev 119 (119.0.6006.3) for Android, and Chrome Stable 117 (117.0.5938.104) for iOS.",5.33991910448101
Siemens Security Updates (14 Sep 2023),"Siemens has released security updates to address local privilege escalation and sensitive information disclosure vulnerabilities in Spectrum Power 7 and SIMATIC PCS neo respectively.
CVE ID: CVE-2023-38557 (High), CVE-2023-38558 (Medium)",4.805618253981653
Microsoft Released September 2023 Security Updates (14 Sep 2023),Microsoft has released updates to address multiple vulnerabilities in its products. An attacker can exploit some of these vulnerabilities to take control of an affected system.,5.512483603483612
Drupal Security Updates (13 Sep 2023),"Drupal has released security updates to resolve an access bypass vulnerability in Mail Login, third-party library used in it.",4.019278014050633
Multiple Vulnerabilities in Palo Alto Networks (13 Sep 2023),"Multiple vulnerabilities have been discovered in Palo Alto Networks' Cortex XDR Agent and BGP Software. Security updates are available for Cortex XDR Agent.
CVE ID: CVE-2023-3280 (Medium), CVE-2023-38802 (High)",5.14302145863191
Fortinet Security Updates for FortiOS (13 Sep 2023),"Fortinet has released security updates to address a Stored XSS vulnerability in FortiOS and FortiProxy. The affected versions are FortiProxy version 7.2.0 through 7.2.4, FortiProxy version 7.0.0 through 7.0.10, FortiOS version 7.2.0 through 7.2.4, FortiOS version 7.0.0 through 7.0.11, FortiOS version 6.4.0 through 6.4.12, and FortiOS version 6.2.0 through 6.2.14.
CVE ID: CVE-2023-29183 (High)",4.396233608232105
Google Released Security Updates for Chrome (13 Sep 2023),"Google has released Chrome Beta 118 (118.0.5993.13) for Android, Chrome Beta 118 (118.0.5993.13) for iOS, Stable channel has been updated to 109.0.5414.165 for Windows Server 2012 and Windows Server 2012 R2, Dev channel 118.0.5993.11 for Windows, Mac and Linux, and Chrome Stable 117 (117.0.5938.82) for iOS.",5.136075842904746
Cisco Released Security Updates for Multiple Products (13 Sep 2023),"Cisco has released security updates to address several vulnerabilities in multiple Cisco products. An attacker can exploit these vulnerabilities to take control of an affected system.
CVE ID: CVE-2023-20135 (Medium), CVE-2023-20236 (Medium), CVE-2023-20233 (Medium), CVE-2023-20191 (Medium), CVE-2023-20190 (Medium)",4.794212415732961
Google Released Security Updates for Chrome (13 Sep 2023),"Google has released Chrome Beta 118 (118.0.5993.13) for Android, Chrome Beta 118 (118.0.5993.13) for iOS, Stable channel 109.0.5414.165 for Windows Server 2012 and Windows Server 2012 R2, Dev channel 118.0.5993.11 for Windows, Mac and Linux and Chrome Stable 117 (117.0.5938.82) for iOS.",5.07703985790654
SAP Released September 2023 Security Notes (12 Sep 2023),"SAP has released security notes to address several critical vulnerabilities affecting multiple products. An attacker can exploit these vulnerabilities to take control of an affected system.
CVE ID: CVE-2023-40622 (Critical), CVE-2022-41272 (Critical), CVE-2023-25616 (Critical), CVE-2023-40309 (Critical), CVE-2023-42472 (High), CVE-2023-40308 (High)",4.620045346580863
Microsoft Edge Security Update (12 Sep 2023),"Microsoft has released Microsoft Edge Stable and Extended Stable Channel (Version 116.0.1938.81) to resolve vulnerability.
CVE ID: CVE-2023-4863",5.30642941509903
Multiple Vulnerabilities in Siemens Products (12 Sep 2023),"Multiple vulnerabilities have been discovered in several Siemens products. Siemens has released security updates, workarounds and mitigations to resolve these vulnerabilities.
CVE ID: CVE-2023-3338 (Medium), CVE-2023-3389 (High), CVE-2023-3268 (High), CVE-2023-3141 (High), CVE-2023-1095 (Medium)",5.182921166511438
GitLab Security Update (12 Sep 2023),GitLab has released Community Edition and Enterprise Edition version 16.2.6 to resolve a number of regressions and bugs.,5.369862317619104
Adobe Released Security Updates (12 Sep 2023),"Adobe has released security updates to address multiple vulnerabilities in Adobe Connect, Adobe Acrobat & Reader and Adobe Experience Manager. An attacker can exploit these vulnerabilities to take control of an affected system.
CVE ID: CVE-2023-29305 (Medium), CVE-2023-29306 (Medium), CVE-2023-26369 (High), CVE-2023-38214 (Medium), CVE-2023-38215 (Medium)",4.570478240527145
Siemens Security Updates for WIBU Systems (12 Sep 2023),"Siemens has released security updates to address a heap buffer overflow vulnerability in WIBU systems that affects Siemens products. 
CVE ID: CVE-2023-3935 (Critical)",6.165720095182911
Mozilla Released Security Updates (12 Sep 2023),"Mozilla has released a security update to address the heap buffer overflow vulnerability in Firefox 117.0.1, Firefox ESR 102.15.1, Firefox ESR 115.2.1, Thunderbird 102.15.1, and Thunderbird 115.2.2. An attacker can exploit this vulnerability to take control of an affected system.
CVE ID: CVE-2023-4863 (Critical)",5.882444091744019
Google Released Security Updates for Chrome (12 Sep 2023),"Google has released Chrome Stable channel 117.0.5938.62  for Linux & Mac and 117.0.5938.62/.63 for Windows to resolve multiple vulnerabilities.
CVE ID: CVE-2023-4863, CVE-2023-4900,CVE-2023-4901, CVE-2023-4902, CVE-2023-4903, CVE-2023-4904, CVE-2023-4905, CVE-2023-4906, CVE-2023-4907, CVE-2023-4908, CVE-2023-4909",5.540425575433176
Schneider Electric's Security Updates (12 Sep 2023),"Schneider Electric's has released security updates to address a missing authentication for critical function vulnerability in IGSS (Interactive Graphical SCADA System) product that can cause Remote Code Execution (RCE). The affected versions are IGSS Update Service v16.0.0.23211 and prior.
CVE ID: CVE-2023-4516 (High)",7.419875000000001
Google Security Updates (12 Sep 2023),"A heap buffer overflow vulnerability has been discovered in WebP in Google Chrome prior to 116.0.5845.187, that allows to perform out of bounds memory writing via a crafted HTML page. Google has released updated Stable and Extended stable channels 116.0.5845.187 for Mac and Linux and 116.0.5845.187/.188 for Windows to resolve this vulnerability.",6.231886459356865
Apple Security Updates (11 Sep 2023),"Apple has released security updates to address multiple vulnerabilities in macOS Monterey 12.6.9, macOS Big Sur 11.7.10, iOS 15.7.9 and iPadOS 15.7.9. An attacker can exploit some of these vulnerabilities to take control of an affected device.
CVE ID: CVE-2023-41064",4.671969025846099
Google Released Security Updates for Chrome (11 Sep 2023),"Google has released Chrome 117 (117.0.5938.60) for Android, Chrome Beta 117 (117.0.5938.60) for Android, Stable and Extended stable channels 116.0.5845.187 for Mac and Linux and 116.0.5845.187/.188 for Windows, and Beta channel OS version: 15572.34.0 Browser version: 117.0.5938.55 for most ChromeOS devices.
CVE ID: CVE-2023-4863 (Critical)",5.377158639977726
Vulnerability in Pyramid (11 Sep 2023),"A memory corruption vulnerability has been discovered in Pyramid. The affected versions are Pyramid 2.0.0 and 2.0.1.
CVE ID: CVE-2023-40587 (Low)",5.522893080590199
Vulnerability in Crypto Currency Tracker (11 Sep 2023),"Incorrect access control vulnerability has been discovered in the User Registration page of Crypto Currency Tracker (CCT) that allows unauthenticated attackers to register as an Admin account via a crafted POST request. The affected versions are Crypto Currency Tracker (CCT) before v9.5.
CVE ID: CVE-2023-37759 (Critical)",4.5787260575514175
Vulnerability in ArubaOS-Switch (11 Sep 2023),"A memory corruption vulnerability has been discovered in ArubaOS-Switch that can lead to unauthenticated remote code execution by receiving specially crafted packets.
CVE ID: CVE-2023-39268 (Critical)",7.931308333333334
Vulnerability in ARDEREG Sistema SCADA Central (11 Sep 2023),"An unauthenticated blind SQL injection vulnerability has been discovered in ARDEREG Sistema SCADA Central. The affected versions are ARDEREG Sistema SCADA Central versions 2.203 and prior.
CVE ID: CVE-2023-4485 (Critical)",5.039280237724817
Notepad++ Security Updates (08 Sep 2023),"Notepad++ has released a security update to address multiple vulnerabilities in its products. 
CVE ID: CVE-2023-40031 (High), CVE-2023-40036 (Medium), CVE-2023-40164 (Medium), CVE-2023-40166 (Medium)",4.8568691928519625
Multiple vulnerabilities in Cisco Identity Services Engine (ISE) (08 Sep 2023),"Multiple privilege escalation vulnerabilities have been discovered in Cisco Identity Services Engine (ISE). The updates are available.
CVE ID: CVE-2023-20193 (Medium), CVE-2023-20194 (Medium)",5.702573755242314
Active Exploitation of Vulnerabilities CVE-2022-47966 and CVE-2022-42475 (07 Sep 2023),"It has been observed that Advanced Persistent Threat (APT) actors have exploited the Remote Code Execution (RCE) vulnerability (CVE-2022-47966) in Multiple Zoho ManageEngine on-premise products and the heap-based buffer overflow vulnerability (CVE-2022-42475 ) in FortiOS SSL-VPN. The mitigations are available.
CVE ID: CVE-2022-47966 (Critical), CVE-2022-42475 (Critical)",7.632225000000001
Multiple Vulnerabilities in Dover Fueling Solutions' Equipment (07 Sep 2023),"Multiple vulnerabilities have been discovered in Dover Fueling Solutions' Equipment- MAGLINK LX - Web Console Configuration that can allow to gain full access to the system. The affected versions are MAGLINK LX Web Console Configuration: version 2.5.1, version 2.5.2, version 2.5.3, version 2.6.1, version 2.11, version 3.0, version 3.2, and version 3.3. The mitigations are available.
CVE ID: CVE-2023-41256 (Critical), CVE-2023-36497 (High), CVE-2023-38256 (Medium)",4.497184338549095
Google Released Security Updates for Chrome (07 Sep 2023),"Google has released Chrome Dev 118 (118.0.5993.2) for Android, Dev channel 118.0.5993.3 for Windows, Mac & Linux and Chrome Beta 117 (117.0.5938.54) for iOS.",5.369140062829798
Microsoft Edge Security Update (07 Sep 2023),Microsoft has released Microsoft Edge Stable Channel (Version 116.0.1938.76) to resolve multiple vulnerabilities.,5.406008766745606
Phoenix Contact Released Security Updates (07 Sep 2023),"Phoenix Contact has released security updates to address Cross Site Scripting (XSS), and XML entity expansion vulnerabilities in its equipment- TC ROUTER and TC CLOUD CLIENT. An attacker can exploit these vulnerabilities to take control of an affected system. 
CVE ID: CVE-2023-3526 (Critical), CVE-2023-3569 (Medium)",4.540531333941471
Multiple Vulnerabilities in Socomec's Equipment (07 Sep 2023),"Multiple vulnerabilities have been discovered in Socomec's Equipment- MOD3GP-SY-120K that allows to execute malicious Javascript code, obtain sensitive information, or steal session cookies. The affected versions are MODULYS GP (MOD3GP-SY-120K) Web firmware v01.12.10.
CVE ID: CVE-2023-38582 (Medium), CVE-2023-39446 (High), CVE-2023-41965 (High), CVE-2023-41084 (Critical), CVE-2023-40221 (High), CVE-2023-39452 (High), CVE-2023-38255 (Medium)",5.050929533419901
Wordpress Released Security Update for Media Library Assistant plugin (06 Sep 2023),"WordPress has released a security update to resolve local file inclusion and Remote Code Execution (RCE) vulnerability in Media Library Assistant plugin. The affected versions are Media Library Assistant plugin for WordPress 
CVE ID: CVE-2023-4634 (Critical)",7.872475
Cisco Released Security Updates for Multiple Products (06 Sep 2023),"Cisco has released security updates to address several vulnerabilities in multiple Cisco products. An attacker can exploit these vulnerabilities to take control of an affected system.
CVE ID: CVE-2023-20269 (Medium), CVE-2023-20263 (Medium), CVE-2023-20250 (Medium), CVE-2023-20243 (High)",4.792122201200615
Cisco Released Security Updates (06 Sep 2023),"Cisco has released security updates to address a vulnerability in the Single Sign-on (SSO) implementation of Cisco BroadWorks Application Delivery Platform and Cisco BroadWorks Xtended Services Platform. An attacker can exploit these vulnerabilities to take control of an affected system.
CVE ID: CVE-2023-20238 (Critical)",4.957112762816217
